"time" "CAG" "ADM" "MNST" "WMT" "CVS" "GIS" "WFM" "HRL" "SLB" "WMB" "MUR" "DVN" "EOG" "CXO" "EQT" "HP" "SWN" "PXD" "CME" "MS" "HRB" "XL" "BBT" "PFG" "MMC" "EXR" "SPGI" "C" "ILMN" "UHS" "HUM" "CERN" "ABC" "EW" "ABT" "XRAY" "ISRG" "LLL" "TDG" "GWW" "UTX" "LEG" "DAL" "LMT" "WM" "PBI" "KSU" "FISV" "GPN" "PAYX" "RHT" "EA" "MSFT" "KLAC" "QCOM" "FCX" "ECL" "MON" "MOS" "CF" "PPG" "DD" "OI" "APD" "IFF" "VZ" "T" "LVLT" "CTL" "FTR" "ES" "ED" "EIX" "ETR" "EXC" "DTE" "AEE" "SCG"
2003-01-17 -0.0599989999999977 0.0600000000000005 0 -0.329997999999996 -0.169999999999998 -0.290001000000004 0.379997000000003 -0.189999 -1.16 0.220007 -0.239985000000004 -0.599998999999997 -0.340000000000003 NA -0.57 -0.620000999999998 -0.48 -0.279998000000003 -0.360002000000001 -0.549999 -0.310001 -0.0699999999999932 0.110000999999997 0 -0.599997999999999 NA -0.509998000000003 -0.309999999999995 -0.3 1.739997 0.390000000000001 -1.049999 -0.210003 -0.309999000000001 -1.199998 -0.520000000000003 0.0300000000000002 -0.919998 NA -0.909999999999997 -0.510002 -0.489999000000001 NA -1.25 -0.200001 -0.18 -0.0299999999999994 -1.139999 -0.389999 -1.209999 -0.0500000000000007 -1.779999 -3.889999 -1.810002 -1.59 -0.0300009999999986 -0.349997999999999 -0.190000999999999 -0.00999999999999979 NA -0.5 -0.219999999999999 0.100000000000001 -0.549997000000005 -0.580002 -1.020006 -0.569999000000003 -0.04 -0.34 -0.24 -0.390000000000001 -0.110000000000007 -0.0500000000000007 -0.639999000000003 -0.539997 -0.140000000000001 -0.219997999999997 -0.360001
2003-01-21 0.0599989999999977 -0.0500000000000007 0.0499999999999998 -0.960003 -0.640001999999999 -0.549999 -0.82 -0.18 -1.959999 -0.540002 0.0900010000000009 -1.620003 -0.880001 NA -0.0100020000000001 -0.66 0.0899999999999999 -0.380001999999998 -0.569997000000001 -1.510002 -1.489998 -1.139999 -2.93 -0.620000999999998 -0.979999999999997 NA -0.75 -0.660001000000001 -0.0500000000000003 -1.569999 -0.290000000000001 -0.0900000000000034 -0.509998000000003 -0.140001999999999 0.409999999999997 0.0100020000000001 0.22 -0.350003000000001 NA -0.959999000000003 -0.709998999999996 -0.490000000000002 NA -1.189999 -0.0199999999999996 -0.259999000000001 -0.0200000000000014 0.529998000000006 -1.050001 -0.559999000000001 0.0300000000000002 1.669998 -0.129997000000003 -0.290000000000006 0.160000000000004 -0.669999999999998 -0.75 -0.629998999999998 -0.139999999999999 NA -1.209999 -0.509999000000001 -0.460000000000001 -0.889998999999996 -0.32 -1.129999 -0.579999999999998 -0.00999999999999979 -0.759998 -0.199999999999999 -0.16 -0.360000999999997 -0.140000000000001 -1.180001 -1.100002 -0.630001 -0.260002 -0.530000999999999
2003-01-22 -0.0699989999999993 0.0300000000000011 -0.0299999999999994 -0.939998000000003 -0.209999 -0.200001 -0.0899999999999963 -0.690000999999999 -0.689999 -0.370006 0.279980000000002 0.5 -0.110000999999997 NA -0.0400009999999966 -1.359998 0.0899999999999999 -0.359998000000001 -0.300001999999999 -1.20999999999999 -0.43 -0.120002999999997 -0.739998 -0.280000999999999 -1.04000000000001 NA -0.409999999999997 -0.239998999999997 -0.0499999999999998 0.540001000000004 0.130000000000001 0.75 0.830002 0.649999999999999 -0.180002000000002 -0.310001999999997 -0.17 -1.639999 NA -0.860000999999997 -1.189999 -0.0699999999999967 NA -0.310001 0.43 -0.350001999999996 -0.359999999999999 -0.629997000000003 -0.41 -0.480001999999999 -0.0499999999999998 -0.0900000000000034 -0.330002 0.470001000000003 -0.270000000000003 0.610000999999997 -0.68 -0.180000000000003 -0.360000000000001 NA -0.700000999999993 -1.000001 -0.24 -0.660000000000004 -0.359996000000002 -0.380001 0.229998999999999 0.04 0.719999000000001 -0.0100000000000016 -0.17 -0.439999 -0.19 -0.199995999999999 -0.399997999999997 0.100003000000001 -0.200001 -0.299999
2003-01-23 -0.140000000000001 -0.0500000000000007 0.0199999999999996 0.5 -0.300001000000002 -0.229998999999999 -0.209999000000003 0.0899999999999999 0.390000000000001 0.470006 -0.299990999999999 -0.239997000000002 0.0400009999999966 NA -0.0599970000000027 0.599997999999999 0.0899999999999999 0.309999000000001 1.280002 1.41 0.479998999999999 0.620002999999997 0.43 0.450001 -0.189999 NA 0.479998999999999 1.239999 0.00999999999999979 0.900001000000003 -0.200000000000001 0.720001000000003 -0.18 0.0600009999999997 0.0500020000000063 -0.150001000000003 0.2 -0.25 NA 0.930000999999997 1.600003 0.399999999999999 NA 1.279999 -0.100000000000001 0.839999999999996 0.27 0.549999 0.130001 0.240002 -0.0700000000000003 1.010002 1.279999 0.209998999999996 1.240001 0.639999000000003 1.540001 0.0599990000000012 0.210000000000001 NA 0.720000999999996 0.309998 0.49 0.559996000000005 -0.210003 -1.090004 -1.399999 0 -0.990000000000002 -0.34 0.110000000000001 0.509999000000001 -0.00999999999999979 -0.0800020000000004 0.0399969999999996 0.199995999999999 0.150002000000001 0.370000999999998
2003-01-24 -0.390000999999998 -0.24 0.0200000000000005 -1.270001 -0.41 -0.57 -0.619999 -0.5 -1.09 -0.240002 -1.029992 -0.709998999999996 -0.899996999999999 NA -0.200001 -0.239999999999998 -0.27 -0.450001 1.559997 -1.959999 -0.880001 -3.349998 -0.950001 -0.840000000000003 -2.389999 NA -0.880001 -1.35 0 -0.650001000000003 -0.15 0.979998999999999 0.949995999999999 -0.599999999999998 -0.930001000000004 -1.129997 -0.15 0.420002000000004 NA -1.22000199999999 -1.5 -0.330000000000002 NA -1.379997 -0.75 -1.389999 -0.26 -0.439998000000003 1.139999 -0.410001999999999 -0.3 -0.690002999999997 -2.430001 -1.95000099999999 -1.130001 -0.299999000000003 -1.040001 -0.0499989999999997 -0.290000000000001 NA -1.380001 -1.040001 -0.779999999999999 -1.039998 -0.869999 -0.899999999999999 -0.989999999999998 -0.23 -0.68 -0.289999999999999 -0.27 -0.880001 -0.470000000000001 -0.270001000000001 -1.109996 -1.069999 -0.709999000000003 -0.480001999999999
2003-01-27 -0.199999999999999 -0.0599999999999987 0 -0.200001 -0.599997999999999 -0.529998999999997 0.75 0.0399989999999981 -1.290001 0.0599979999999998 -1.110014 -1.290001 -1.400002 NA -0.459999000000003 -0.989999000000001 -0.4 -1.149999 -0.739998999999997 -0.819999000000003 -0.589999999999996 -0.150002000000001 0.119999 -0.0999999999999979 -0.0200010000000006 NA -0.819999000000003 -0.699999999999996 -0.00999999999999979 -1.07 -0.399999999999999 -1.370002 -0.0399969999999996 -0.760000000000002 -0.389995999999996 -0.420002000000004 -0.5 -0.650002000000001 NA -0.729999000000007 -1.050004 -0.360000999999997 NA -0.160000000000004 -0.350000999999999 -0.0799979999999962 -0.0999999999999996 -0.250001999999999 -1.6 -0.449999000000002 -0.04 -0.409998999999999 -0.68 0.0600009999999997 -0.419998 0.229999000000003 -1.209999 -0.129999000000002 -0.44 NA -1.479999 -1.459998 -0.66 -1.050002 -0.509997999999996 0.449998999999998 0.309999000000001 -0.21 -0.299999 -0.0999999999999996 -0.260000000000002 -1.279999 -0.219999999999999 -1.75 -1.540001 -1.80999799999999 -0.970000999999996 -0.699998000000001
2003-01-28 -0.189999 -0.0500000000000007 -0.0600000000000005 1.080002 0.349997999999999 0.279998999999997 1.200001 0.0700019999999988 0.569999000000003 0.0500000000000003 0.949996999999996 0.569999000000003 1.09 NA 0.0200000000000031 0.0400010000000002 0.370000000000001 0.419999999999998 -0.240001999999997 0.399996999999999 0.0699999999999932 0.75 0.119999 0.349999999999998 0.379997000000003 NA 3.09 0.370000999999995 0 1.23 0.19 0.659998999999999 1.609997 0.27 0.739996999999995 -0.130001999999998 0.0300000000000002 0.169998 NA 0.120003000000004 1 0 NA 0.359996000000002 -0.00999799999999951 0.969996999999999 0.0800000000000001 0.629999000000002 -0.309999999999999 0.789999000000002 0.140000000000001 1.330001 -0.349997999999999 0.149997999999997 0.709999000000003 -0.0699990000000028 0.880001 -0.110000999999997 -0.0899999999999999 NA 0.799999 0.270003000000003 0.199999999999999 0.400002000000001 0.399996999999999 0.600002000000003 -0.530000000000001 0.0999999999999996 0.0999979999999994 0.0499999999999989 0.630000000000001 0.889999000000003 0.0399999999999991 0.850003000000001 0.739997000000002 0.819999999999993 0.529997999999999 0.609998000000001
2003-01-29 -0.750001000000001 -0.0800000000000001 0 -0.0800020000000004 -0.859998000000001 -1.049999 -0.310001999999997 -0.140000999999998 1.02000099999999 -0.1 1.960009 1.07 1.310002 NA 0.640000000000001 0.389999 0.0800000000000001 0.270000000000003 0.490002999999994 -0.5 0.139999000000003 -1.58000199999999 -0.0799979999999962 0.0200000000000031 0.790000999999997 NA 0.229998999999999 0.0900000000000034 0 0.100002000000003 -0.0899999999999999 0.190002999999997 1.43 -0.0500009999999982 0.480001000000001 0.140003999999998 -0.0199999999999996 2.090001 NA 1.199996 0.100003000000001 0.0899999999999999 NA -0.599997999999999 0.0700000000000003 0 -0.0199999999999996 0.25 0.899999999999999 0.320001999999999 -0.16 0.200001 1.09 1.18 0.919998 0.110000000000003 0.0599970000000027 -0.120001000000002 -0.0999999999999996 NA 0.0499989999999997 0 -1.86 0.0599989999999977 -0.200001 1.600002 0 -0.0800000000000001 0.0700019999999988 0.0500000000000007 0.0500000000000007 -0.279998999999997 0.23 0.25 1 -0.139998999999996 0.140003999999998 0.200001
2003-01-30 0.289999999999999 -0.209999999999999 0 -0.529997999999999 -0.700001 -0.540001000000004 -0.209999000000003 0.0300000000000011 -0.549999 0.0800049999999999 -0.029989999999998 0.00999800000000306 -0.490002000000004 NA 0.25 0.41 -0.31 -0.300001000000002 -2.3 -0.770000000000003 -1.179996 -1.529999 -0.450001 -0.190000000000001 -1.329998 NA -0.119999 -1.35 -0.0499999999999998 0.279998999999997 -0.380000000000001 0.450001 -0.949995999999999 -0.689998000000003 -0.210003 -0.470001999999994 0.34 -0.759999000000001 NA -1.169998 -0.850003000000001 -0.559999000000001 NA -0.849997999999999 -0.130001 -1.149997 0.44 -2.16 -0.75 -1.030001 -0.260000000000001 0.930000999999997 -1.669998 -2.099998 -0.469997000000006 0.0799999999999983 -0.229998999999999 -0.129998999999998 -0.460000000000001 NA -1.529999 -1.520002 -0.24 0.0800000000000054 -0.539997 -0.480001000000001 -0.469999999999999 -0.0599999999999996 0.629999000000002 -0.0999999999999996 -0.0500000000000007 0.0299989999999966 -0.529999999999999 -0.700001 -0.489997000000002 -0.800004000000001 -0.339999999999996 -0.0499990000000032
2003-01-31 0.280001000000002 0.0899999999999999 0 0.229998999999999 0.630001 0.770000000000003 1.009999 0.75 0.590000000000003 -0.25 0.479987999999999 0.790000999999997 0.849998000000006 NA 0.979998999999999 0.579999999999998 0.42 0.480001999999999 -1.700001 0.870003000000004 0.649997000000006 0.66999899999999 0.670001999999997 -0.0599999999999987 0.659999999999997 NA 0.790001000000004 0.149999999999999 0.0499999999999998 0.720001000000003 0.42 -0.380001 0.799999 1.069999 0.149999999999999 0.310001999999997 -0.04 1.09 NA 0.619999 0.480004000000001 -0.0499989999999997 NA 1.399997 0.259999999999998 0.139998999999996 0.25 0.460001000000002 0.780000999999999 0.419999999999998 -0.17 -0.130001999999998 -0.780002999999994 -1.110001 0.119999 -0.16 1.229999 0.639999999999997 0.41 NA 1.440003 0.659999999999997 -0.529999999999999 0.940002999999997 -0.290001 1.110003 0.590000999999997 0.3 1.08 -0.100000000000001 0.27 0.119999 0.699999999999999 0 0.0699990000000028 -0.18 -0.0700000000000003 0.330000000000002
2003-02-03 0.0599989999999977 0.0699999999999985 0 0.270001000000001 0.719999000000001 0.0900000000000034 -2.680001 -0.139999000000003 -0.0100020000000001 -0.230004 -0.150005999999998 0.75 -0.0799980000000033 NA 0 0.0800000000000018 -0.0600000000000005 -0.010000999999999 -0.149999000000001 0.649996999999999 0.0700000000000003 1.02999800000001 0.219997999999997 0.0399989999999981 -0.229998999999999 NA -0.930000000000007 0.300000000000004 0 -0.840000000000003 -0.559999999999999 0.0400010000000037 -0.700001 -0.979999000000003 -0.219996999999999 0.019995999999999 -0.600000000000001 -1.5 NA 0.100003000000001 1.269996 0 NA -1.5 0.0200000000000031 -0.100001999999996 -0.19 0.209999 0.170000000000002 0.510000999999999 0.36 0.329997999999996 1.100002 -0.409999000000006 -0.319999999999993 -0.440000000000001 0.0499989999999997 0.450000000000003 -0.27 NA 0.269995999999999 0.289999000000002 -0.0500000000000007 -0.0200040000000001 0.23 0.450000000000003 0.84 -0.0999999999999996 -1.15 0.110000000000001 0.15 0.260002 -0.00999999999999979 1.399997 0.369999 0.580002 0.369999 0
2003-02-04 0.0100000000000016 -0.0299999999999994 0.0499999999999998 -0.919998 1.209999 -0.479999000000007 -1.64999700000001 0.229999000000003 0.620001999999999 0.240002 0.800015999999999 0.950001 1.209999 NA 0.400002000000001 0.569998999999999 0.59 0.920000999999999 -0.350003000000001 -1.11 -0.219997000000006 -2.059997 -0.729999999999997 -0.739999000000001 -0.900002000000001 NA -0.839999999999996 -1.010001 -0.0699999999999998 -0.980003999999994 -0.340000000000002 -0.310001999999997 0 1.399999 -0.700001 -0.459998999999996 0.19 -0.270000000000003 NA -0.850003000000001 -0.429999999999993 -0.200001 NA 1.720001 -0.460001000000002 0.0800010000000029 -0.00999999999999979 -0.359999000000002 0.329999999999998 -0.489999999999998 0.0800000000000001 -0.529997999999999 -1.240001 0.0699990000000028 -0.740002000000004 0.639999000000003 -0.449995999999999 -0.450000000000003 0 NA -0.329997999999996 -0.560001 -0.00999999999999979 -0.379998000000001 0.110000999999997 -0.0799999999999983 0.34 0.149999999999999 -0.259999999999998 -0.140000000000001 -0.27 -0.270000000000003 -0.0199999999999996 0.150002000000001 -0.849997999999999 -0.5 -0.390000000000001 -0.0700019999999988
2003-02-05 -0.170000000000002 0.0700000000000003 -0.109999999999999 -0.410000000000004 0.450001 0.0799980000000033 -0.200001 -0.149999000000001 -0.200000000000003 -0.15 -0.219996000000002 -0.310001 -0.149997000000006 NA -0.830002 -0.559999000000001 -0.26 -0.560001999999997 -0.259999999999998 -0.419998999999997 -0.280002999999994 -0.540001000000004 -0.419998 -0.430000999999997 -0.279998999999997 NA -0.560001999999997 0.0100010000000026 0.00999999999999979 -0.319999000000003 -0.139999999999999 -0.930000000000007 0.669998 -0.380001 -0.32 -0.18 -0.13 -0.389999000000003 NA 0.0800020000000004 -0.330002000000007 -0.0799999999999983 NA -0.700000000000003 -0.0899999999999999 -0.279998000000006 0.129999999999999 0.119999 -0.140001999999999 -0.150002000000001 -0.0600000000000005 -1.75 -0.360000999999997 0.490001999999997 -0.319999000000003 -0.809999000000001 -0.220002000000001 -0.649999999999999 -0.19 NA 0.0299989999999966 -0.199995999999999 -0.26 0.279997999999999 -0.100002999999994 -0.150001000000003 -0.270000999999997 -0.109999999999999 -0.469999000000001 0.0700000000000003 -0.140000000000001 -0.439998999999993 -0.210000000000001 -0.5 -0.270001000000001 -0.189999 -0.0100020000000001 0.100000999999999
